id,model,specs,rating,votes,service_rating,price,price_discount,url
b1e69f5a-03fd-11ed-8feb-00155d8ed209,"14"" Ноутбук ASUS VivoBook 14 R465EA-EB1263W серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 512 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,5.0,1,100.0,44999,40499,https://www.dns-shop.ru/product/b1e69f5a03fded20/14-noutbuk-asus-vivobook-14-r465ea-eb1263w-seryj/
d15980bc-c692-11ec-8fb0-00155d8ed20b,"15.6"" Ноутбук Lenovo V15 G2 ALC черный",Full HD (1920x1080); TN+film; AMD Ryzen 5 5500U; ядра: 6 х 2.1 ГГц; RAM 8 ГБ; HDD 1000 ГБ; AMD Radeon Graphics; без ОС,4.5,15,98.77,44999,40499,https://www.dns-shop.ru/product/d15980bcc692ed20/156-noutbuk-lenovo-v15-g2-alc-cernyj/
3f008ba1-1c3f-11ed-9003-00155d8ed209,"14"" Ультрабук MSI Modern 14 C12M-232XRU черный",Full HD (1920x1080); IPS; Intel Core i5-1235U; ядра: 2 + 8; RAM 8 ГБ; SSD 512 ГБ; Intel Iris Xe Graphics; без ОС,5.0,1,0.0,47999,40799,https://www.dns-shop.ru/product/3f008ba11c3fed20/14-ultrabuk-msi-modern-14-c12m-232xru-cernyj/
4db6014f-eba8-11ec-8fd3-00155d8ed20b,"15.6"" Ноутбук MSI Modern 15 B5M-001XRU черный",Full HD (1920x1080); IPS; AMD Ryzen 5 5625U; ядра: 6 х 2.3 ГГц; RAM 8 ГБ; SSD 256 ГБ; AMD Radeon Graphics; без ОС,4.5,194,99.65,47999,40799,https://www.dns-shop.ru/product/4db6014feba8ed20/156-noutbuk-msi-modern-15-b5m-001xru-cernyj/
253222e5-1c3f-11ed-9003-00155d8ed209,"15.6"" Ноутбук MSI Modern 15 B12M-214XRU черный",Full HD (1920x1080); IPS; Intel Core i5-1235U; ядра: 2 + 8; RAM 8 ГБ; SSD 256 ГБ; Intel Iris Xe Graphics; без ОС,5.0,16,100.0,48999,41599,https://www.dns-shop.ru/product/253222e51c3fed20/156-noutbuk-msi-modern-15-b12m-214xru-cernyj/
33f0068e-9fa3-11ec-a28c-00155dd2ff41,"14"" Ноутбук ASUS VivoBook X415EA-EB936W серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 4 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,1.0,1,0.0,41999,41999,https://www.dns-shop.ru/product/33f0068e9fa32ff4/14-noutbuk-asus-vivobook-x415ea-eb936w-seryj/
aa67de51-938c-11eb-a243-00155dbd7607,"14"" Ноутбук Lenovo IdeaPad 3 14ITL05 серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 10 Home Single Language,4.5,28,98.93,41999,41999,https://www.dns-shop.ru/product/aa67de51938cd760/14-noutbuk-lenovo-ideapad-3-14itl05-seryj/
57a9cfc6-0d5e-11ed-8ff5-00155d8ed20c,"15.6"" Ноутбук ASUS Laptop 15 X515FA-BQ202W серебристый",Full HD (1920x1080); IPS; Intel Core i3-10110U; ядра: 2 х 2.1 ГГц; RAM 8 ГБ; HDD 1000 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,4.0,5,99.12,41999,41999,https://www.dns-shop.ru/product/57a9cfc60d5eed20/156-noutbuk-asus-laptop-15-x515fa-bq202w-serebristyj/
605f89f6-f1c1-11ec-8fda-00155d8ed20c,"15.6"" Ноутбук Acer Aspire 3 A315-58G серебристый",Full HD (1920x1080); TN+film; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,5.0,3,99.16,46999,41999,https://www.dns-shop.ru/product/605f89f6f1c1ed20/156-noutbuk-acer-aspire-3-a315-58g-serebristyj/
1e24a71f-aedb-11eb-a22b-00155d42eb09,"15.6"" Ноутбук Acer Extensa 15 EX215-52-54CZ черный",Full HD (1920x1080); TN+film; Intel Core i5-1035G1; ядра: 4 х 1 ГГц; RAM 4 ГБ; HDD 1000 ГБ; Intel UHD Graphics; без ОС,4.5,6,98.73,41999,41999,https://www.dns-shop.ru/product/1e24a71faedb2eb0/156-noutbuk-acer-extensa-15-ex215-52-54cz-cernyj/
27f79d17-124c-4f9d-85e3-3eb1a661a8df,"15.6"" Ноутбук HP Laptop 15s-eq1374ur серый",Full HD (1920x1080); IPS; AMD Athlon Silver 3050U; ядра: 2 х 2.3 ГГц; RAM 4 ГБ; SSD 256 ГБ; AMD Radeon Graphics; Windows 11 Home,0.0,0,0.0,41999,41999,https://www.dns-shop.ru/product/27f79d17124c1a8d/156-noutbuk-hp-laptop-15s-eq1374ur-seryj/
a49f6fae-f6f6-11ec-8fde-00155d8ed209,"15.6"" Ноутбук Lenovo IdeaPad 3 15ITL6 серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,4.5,7,100.0,41999,41999,https://www.dns-shop.ru/product/a49f6faef6f6ed20/156-noutbuk-lenovo-ideapad-3-15itl6-seryj/
b9a26131-5eee-11ec-8f4a-00155d8ed20b,"15.6"" Ноутбук Lenovo IdeaPad L3 15ITL6 серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,4.5,5,99.12,41999,41999,https://www.dns-shop.ru/product/b9a261315eeeed20/156-noutbuk-lenovo-ideapad-l3-15itl6-seryj/
8aa61f84-1475-11ed-8ffb-00155d8ed20b,"15.6"" Ноутбук Lenovo IdeaPad V15 Gen 3 IAP черный",Full HD (1920x1080); TN+film; Intel Core i3-1215U; ядра: 2 + 4; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,3.5,4,99.48,41999,41999,https://www.dns-shop.ru/product/8aa61f841475ed20/156-noutbuk-lenovo-ideapad-v15-gen-3-iap-cernyj/
11992043-d678-11ec-a28c-00155dd2ff41,"15.6"" Ноутбук Lenovo V15 G2 ITL черный",Full HD (1920x1080); TN+film; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,4.5,16,99.81,41999,41999,https://www.dns-shop.ru/product/11992043d6782ff4/156-noutbuk-lenovo-v15-g2-itl-cernyj/
86078524-5e1a-11ec-8f4a-00155d8ed20c,"17.3"" Ноутбук ASUS VivoBook 17 F712EA-BX565W серебристый",1600x900; TN+film; Intel Pentium Gold 7505; ядра: 2 х 2 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,0.0,0,0.0,41999,41999,https://www.dns-shop.ru/product/860785245e1aed20/173-noutbuk-asus-vivobook-17-f712ea-bx565w-serebristyj/
2098c0e5-fda2-11ec-8fe5-00155d8ed20b,"15.6"" Ноутбук Lenovo IdeaPad 3 15ITL6 серебристый",Full HD (1920x1080); TN+film; Intel Core i5-1135G7; ядра: 4 х 2.4 ГГц; RAM 8 ГБ; HDD 1000 ГБ; Intel Iris Xe Graphics; без ОС,4.5,3,100.0,46999,42299,https://www.dns-shop.ru/product/2098c0e5fda2ed20/156-noutbuk-lenovo-ideapad-3-15itl6-serebristyj/
3f008ba0-1c3f-11ed-9003-00155d8ed209,"14"" Ультрабук MSI Modern 14 C12M-230RU черный",Full HD (1920x1080); IPS; Intel Core i5-1235U; ядра: 2 + 8; RAM 8 ГБ; SSD 512 ГБ; Intel Iris Xe Graphics; Windows 11 Home Single Language,4.5,12,100.0,49999,42499,https://www.dns-shop.ru/product/3f008ba01c3fed20/14-ultrabuk-msi-modern-14-c12m-230ru-cernyj/
2ca021ad-0173-11ec-a2a6-00155dfc8232,"14"" Ноутбук ASUS ExpertBook B1400CEAE-EB1972 черный",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,4.5,18,98.33,42999,42999,https://www.dns-shop.ru/product/2ca021ad0173c823/14-noutbuk-asus-expertbook-b1400ceae-eb1972-cernyj/
6f41f4fb-169c-11ec-8eec-00155d8ed20b,"14"" Ноутбук ASUS ExpertBook B1400CEAE-EB2895 синий",Full HD (1920x1080); IPS; Intel Pentium Gold 7505; ядра: 2 х 2 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,4.5,16,98.05,42999,42999,https://www.dns-shop.ru/product/6f41f4fb169ced20/14-noutbuk-asus-expertbook-b1400ceae-eb2895-sinij/
dbcfa570-03fd-11ed-8feb-00155d8ed209,"14"" Ноутбук ASUS ExpertBook B1400CEAE-EB3203W черный",Full HD (1920x1080); IPS; Intel Pentium Gold 7505; ядра: 2 х 2 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,0.0,0,0.0,42999,42999,https://www.dns-shop.ru/product/dbcfa57003fded20/14-noutbuk-asus-expertbook-b1400ceae-eb3203w-cernyj/
57759aea-5e1a-11ec-8f4a-00155d8ed20c,"14"" Ноутбук ASUS Laptop 14 F415JA-EB1737W серый",Full HD (1920x1080); IPS; Intel Core i3-1005G1; ядра: 2 х 1.2 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,0.0,0,100.0,42999,42999,https://www.dns-shop.ru/product/57759aea5e1aed20/14-noutbuk-asus-laptop-14-f415ja-eb1737w-seryj/
9382ab4b-5e1a-11ec-8f4a-00155d8ed20c,"15.6"" Ноутбук ASUS VivoBook 15 F513EA-BQ2396 черный",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,0.0,0,100.0,42999,42999,https://www.dns-shop.ru/product/9382ab4b5e1aed20/156-noutbuk-asus-vivobook-15-f513ea-bq2396-cernyj/
9a405310-5e1a-11ec-8f4a-00155d8ed20c,"15.6"" Ноутбук ASUS VivoBook 15 F513EA-BQ2397 синий",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,5.0,9,100.0,42999,42999,https://www.dns-shop.ru/product/9a4053105e1aed20/156-noutbuk-asus-vivobook-15-f513ea-bq2397-sinij/
7fd1c5b3-45fc-11ed-9031-00155d8ed20c,"15.6"" Ноутбук Echips Pro серебристый",Full HD (1920x1080); IPS; Intel Core i5-1135G7; ядра: 4 х 2.4 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel Iris Xe Graphics; Windows 10 Pro,5.0,7,99.76,42999,42999,https://www.dns-shop.ru/product/7fd1c5b345fced20/156-noutbuk-echips-pro-serebristyj/
a48743ee-5633-11ec-8f41-00155d8ed20b,"15.6"" Ноутбук HP 255 G8 серебристый",Full HD (1920x1080); SVA (TN+film); AMD Ryzen 3 5300U; ядра: 4 х 2.6 ГГц; RAM 8 ГБ; SSD 256 ГБ; AMD Radeon Graphics; без ОС,5.0,5,98.35,42999,42999,https://www.dns-shop.ru/product/a48743ee5633ed20/156-noutbuk-hp-255-g8-serebristyj/
e1642f45-a9d9-11ec-a28c-00155dd2ff41,"15.6"" Ноутбук HP Laptop 15s-eq1427ur серый",Full HD (1920x1080); IPS; AMD Ryzen 3 3250U; ядра: 2 х 2.6 ГГц; RAM 8 ГБ; SSD 256 ГБ; AMD Radeon Graphics; Windows 11 Home Single Language,4.0,1,98.91,42999,42999,https://www.dns-shop.ru/product/e1642f45a9d92ff4/156-noutbuk-hp-laptop-15s-eq1427ur-seryj/
0d45c857-36e7-11ec-8f16-00155d8ed20c,"15.6"" Ноутбук HP Laptop 15s-fq2128ur серебристый",Full HD (1920x1080); IPS; Intel Core i3-1125G4; ядра: 4 х 2 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,4.5,424,99.51,42999,42999,https://www.dns-shop.ru/product/0d45c85736e7ed20/156-noutbuk-hp-laptop-15s-fq2128ur-serebristyj/
956e283b-d283-11ec-8fbb-00155d8ed20c,"15.6"" Ноутбук Lenovo IdeaPad 3 15IIL05 серый",Full HD (1920x1080); IPS; Intel Core i3-1005G1; ядра: 2 х 1.2 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,4.0,4,100.0,42999,42999,https://www.dns-shop.ru/product/956e283bd283ed20/156-noutbuk-lenovo-ideapad-3-15iil05-seryj/
a254cc15-d282-11ec-8fbb-00155d8ed20c,"15.6"" Ноутбук Lenovo IdeaPad 3 15IML05 серый",Full HD (1920x1080); IPS; Intel Core i3-10110U; ядра: 2 х 2.1 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 10 Home Single Language,5.0,3,99.58,42999,42999,https://www.dns-shop.ru/product/a254cc15d282ed20/156-noutbuk-lenovo-ideapad-3-15iml05-seryj/
14c18a58-fcf8-11ec-8fe4-00155d8ed20b,"15.6"" Ноутбук Lenovo IdeaPad 3 15ITL05 серебристый",Full HD (1920x1080); TN+film; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home (S mode),5.0,6,99.72,42999,42999,https://www.dns-shop.ru/product/14c18a58fcf8ed20/156-noutbuk-lenovo-ideapad-3-15itl05-serebristyj/
2a4c40fb-938c-11eb-a243-00155dbd7607,"15.6"" Ноутбук Lenovo IdeaPad 3 15ITL05 серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; Windows 11 Home Single Language,4.5,139,99.15,42999,42999,https://www.dns-shop.ru/product/2a4c40fb938cd760/156-noutbuk-lenovo-ideapad-3-15itl05-seryj/
f4f64218-fcf9-11ec-8fe4-00155d8ed20b,"15.6"" Ноутбук Lenovo IdeaPad 3 15ITL6 серебристый",Full HD (1920x1080); TN+film; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; HDD 1000 ГБ; Intel UHD Graphics; Windows 10 Home Single Language,4.0,1,99.5,42999,42999,https://www.dns-shop.ru/product/f4f64218fcf9ed20/156-noutbuk-lenovo-ideapad-3-15itl6-serebristyj/
5dd56783-a0f7-11ec-8ed5-00155d062007,"15.6"" Ноутбук Lenovo IdeaPad L3 15ITL6 серый",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; HDD 1000 ГБ; Intel UHD Graphics; Windows 10 Home Single Language,4.5,9,99.01,42999,42999,https://www.dns-shop.ru/product/5dd56783a0f76200/156-noutbuk-lenovo-ideapad-l3-15itl6-seryj/
94bb555f-b583-11ec-a28c-00155dd2ff41,"15.6"" Ноутбук Lenovo V15 G2 ALC черный",Full HD (1920x1080); TN+film; AMD Ryzen 3 5300U; ядра: 4 х 2.6 ГГц; RAM 8 ГБ; SSD 256 ГБ; AMD Radeon Graphics; без ОС,4.5,20,99.77,42999,42999,https://www.dns-shop.ru/product/94bb555fb5832ff4/156-noutbuk-lenovo-v15-g2-alc-cernyj/
a204b278-ec6d-11ec-8fd4-00155d8ed20b,"15.6"" Ноутбук Lenovo V15 G2 ITL серый",Full HD (1920x1080); TN+film; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; HDD 1000 ГБ; Intel UHD Graphics; Windows 10 Pro,3.5,7,98.09,42999,42999,https://www.dns-shop.ru/product/a204b278ec6ded20/156-noutbuk-lenovo-v15-g2-itl-seryj/
48c7cbe9-19ef-11ed-9003-00155d8ed20c,"15.6"" Ноутбук Maibenben M547 серебристый",Full HD (1920x1080); IPS; AMD Ryzen 7 4700U; ядра: 8 х 2 ГГц; RAM 16 ГБ; SSD 512 ГБ; AMD Radeon Graphics; без ОС,4.5,43,99.18,49999,42999,https://www.dns-shop.ru/product/48c7cbe919efed20/156-noutbuk-maibenben-m547-serebristyj/
866d5574-fd9e-11ec-8fe5-00155d8ed20b,"15.6"" Ноутбук Lenovo IdeaPad 3 15ALC6 серый",английская раскладка; Full HD (1920x1080); IPS; AMD Ryzen 5 5500U; ядра: 6 х 2.1 ГГц; RAM 8 ГБ; HDD 1000 ГБ; AMD Radeon Graphics; без ОС,4.0,3,100.0,47999,43199,https://www.dns-shop.ru/product/866d5574fd9eed20/156-noutbuk-lenovo-ideapad-3-15alc6-seryj/
cc953d6c-684a-11ec-8f53-00155d8ed20c,"15.6"" Ноутбук Acer Aspire 3 A315-23-R6XL черный",Full HD (1920x1080); TN+film; AMD Ryzen 3 3250U; ядра: 2 х 2.6 ГГц; RAM 8 ГБ; SSD 256 ГБ; AMD Radeon Graphics; Windows 11 Home Single Language,0.0,0,100.0,43999,43999,https://www.dns-shop.ru/product/cc953d6c684aed20/156-noutbuk-acer-aspire-3-a315-23-r6xl-cernyj/
d1c57fdb-3ab2-11ec-8f1b-00155d8ed20b,"15.6"" Ноутбук HP 255 G8 серый",Full HD (1920x1080); SVA (TN+film); AMD Ryzen 3 5300U; ядра: 4 х 2.6 ГГц; RAM 8 ГБ; SSD 256 ГБ; AMD Radeon Graphics; без ОС,4.5,15,98.61,43999,43999,https://www.dns-shop.ru/product/d1c57fdb3ab2ed20/156-noutbuk-hp-255-g8-seryj/
21883f48-ec6d-11ec-8fd4-00155d8ed20b,"15.6"" Ноутбук Lenovo V15 G2 ALC черный",Full HD (1920x1080); TN+film; AMD Ryzen 3 5300U; ядра: 4 х 2.6 ГГц; RAM 8 ГБ; HDD 1000 ГБ; AMD Radeon Graphics; без ОС,4.5,26,98.79,43999,43999,https://www.dns-shop.ru/product/21883f48ec6ded20/156-noutbuk-lenovo-v15-g2-alc-cernyj/
13d7b96d-300d-11ed-9019-00155d8ed20c,"15.6"" Ноутбук Lenovo IdeaPad 3 15IML05 серый",Full HD (1920x1080); TN+film; Intel Core i5-10210U; ядра: 4 х 1.6 ГГц; RAM 8 ГБ; HDD 1000 ГБ; GeForce MX130 2 ГБ; без ОС,0.0,0,0.0,48999,44099,https://www.dns-shop.ru/product/13d7b96d300ded20/156-noutbuk-lenovo-ideapad-3-15iml05-seryj/
ee85994d-22dc-40cd-84f3-bb734188e0c5,"15.6"" Ноутбук Lenovo V15 G2 ITL черный",английская раскладка; Full HD (1920x1080); TN+film; Intel Core i3-10110U; ядра: 2 х 2.1 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,0.0,0,0.0,44799,44799,https://www.dns-shop.ru/product/ee85994d22dc8e0c/156-noutbuk-lenovo-v15-g2-itl-cernyj/
dbcfa512-03fd-11ed-8feb-00155d8ed209,"14"" Ноутбук ASUS ExpertBook B1400CEAE-EB4023 черный",Full HD (1920x1080); IPS; Intel Core i3-1115G4; ядра: 2 х 3 ГГц; RAM 8 ГБ; SSD 256 ГБ; Intel UHD Graphics; без ОС,0.0,0,0.0,44999,44999,https://www.dns-shop.ru/product/dbcfa51203fded20/14-noutbuk-asus-expertbook-b1400ceae-eb4023-cernyj/
d7f0da3b-0f7b-11ec-8ede-00155d8ed20b,"14"" Ноутбук ASUS VivoBook 14 F413JA-EK604T черный",Full HD (1920x1080); IPS; Intel Core i3-1005G1; ядра: 2 х 1.2 ГГц; RAM 8 ГБ; SSD 512 ГБ; Intel UHD Graphics; Windows 10 Home Single Language,0.0,0,0.0,44999,44999,https://www.dns-shop.ru/product/d7f0da3b0f7bed20/14-noutbuk-asus-vivobook-14-f413ja-ek604t-cernyj/
81c350ea-6195-11ed-9053-00155d8ed20b,"14"" Ноутбук Infinix InBook X2 XL23 зеленый",Full HD (1920x1080); IPS; Intel Core i5-1155G7; ядра: 4 х 2.5 ГГц; RAM 8 ГБ; SSD 512 ГБ; Intel Iris Xe Graphics; Windows 11 Home,0.0,0,0.0,49999,44999,https://www.dns-shop.ru/product/81c350ea6195ed20/14-noutbuk-infinix-inbook-x2-xl23-zelenyj/
dfcd3980-6193-11ed-9053-00155d8ed20b,"14"" Ноутбук Infinix InBook X2 XL23 серый",Full HD (1920x1080); IPS; Intel Core i5-1155G7; ядра: 4 х 2.5 ГГц; RAM 8 ГБ; SSD 512 ГБ; Intel Iris Xe Graphics; Windows 11 Home,0.0,0,0.0,49999,44999,https://www.dns-shop.ru/product/dfcd39806193ed20/14-noutbuk-infinix-inbook-x2-xl23-seryj/
